utterance_id,emotion,transcript
Ses05M_impro04_F004,neu,Right.
Ses05M_impro04_F005,neu,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place."
Ses05M_impro04_F006,neu,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --"
Ses05M_impro04_F007,neu,Really?
Ses05M_impro04_F008,neu,"L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and"
Ses05M_impro04_F009,neu,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just"
Ses05M_impro04_F010,neu,are you going into the bars every night?
Ses05M_impro04_F011,neu,"Well, I don't really know.  I don't I don't know you in like a job situation, so."
Ses05M_impro04_F012,neu,"Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?"
Ses05M_impro04_F013,neu,Maybe [garbage].
Ses05M_impro04_F014,neu,"Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something."
Ses05M_impro04_F015,neu,I don't know.  I'm I'm just trying --
Ses05M_impro04_F016,neu,Are you getting defensive?
Ses05M_impro04_F017,neu,Yeah.  That might be something you want to look at.  I mean --
Ses05M_impro04_F018,neu,Okay.
Ses05M_impro04_F019,neu,I understand.
Ses05M_impro04_F020,neu,"Yeah, it's stressful.  I recognize that."
Ses05M_impro04_F021,neu,ah.
Ses05M_impro04_F022,neu,"Not- Not selling pot, right?"
Ses05M_impro04_F023,neu,Okay so.
Ses05M_impro04_F024,neu,Fair enough.
Ses05M_impro04_F026,neu,"Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm."
Ses05M_impro04_F027,neu,"Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?"
Ses05M_impro04_F028,neu,"Well, maybe we can find you something with juggling."
Ses05M_impro04_F029,neu,Have you checked out Craig's List and stuff?
Ses05M_impro04_F030,neu,"What if you do kids parties? oh, come on."
Ses05M_impro04_F031,neu,Okay.  All right.
Ses05M_impro04_F032,neu,"Okay.  Well, fine. we won't- I won't argue with you about that."
Ses05M_impro04_F034,neu,"That's rough.  I'm really sorry, Ryan."
Ses05M_impro04_F035,neu,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?"
Ses05M_impro04_F036,neu,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't"
Ses05M_impro04_F037,neu,I can't see where the issue would be. so
Ses05M_impro04_M008,neu,"You plan on being there forever? I mean, Like, what do you --"
Ses05M_impro04_M009,neu,yeah.
Ses05M_impro04_M010,neu,right.
Ses05M_impro04_M019,ang,An abrasive vibe?
Ses05M_impro04_M020,ang,"Let me know that's -- that's fine.  You think I have an abrasive vibe, whatever.  You're entitled to your opinion, of course.  Maybe that's why I don't have a job."
Ses05M_impro04_M040,ang,"Yeah, well thanks for your help."
Ses05M_impro04_M041,sad,I'll need it.
Ses05F_script02_1_F000,neu,Fine.
Ses05F_script02_1_F001,neu,What flashlight?
Ses05F_script02_1_F005,neu,yes.
Ses05F_script02_1_F007,neu,"It's after eleven, let's go home."
Ses05F_script02_1_F011,neu,Not particularly.
Ses05F_script02_1_F012,neu,I just don't.
Ses05F_script02_1_F015,neu,I am just not.
Ses05F_script02_1_F016,neu,Yes.
Ses05F_impro08_F000,neu,"Hi, sir.  How can I help you?"
Ses05F_impro08_F001,neu,Okay.
Ses05F_impro08_F002,neu,"[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time."
Ses05F_impro08_F003,neu,"I kwon, it is ridiculous"
Ses05F_impro08_F004,neu,"yeah, I understand."
Ses05F_impro08_F005,neu,Uh- when's when's-
Ses05F_impro08_F007,neu,"If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it."
Ses05F_impro08_F008,neu,"Okay, so where?, okay, all right, so where did you uh- locate your your bill?"
Ses05F_impro08_F009,neu,In the mail?
Ses05F_impro08_F010,neu,"So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?"
Ses05F_impro08_F011,neu,Okay.
Ses05F_impro08_F012,neu,Okay.
Ses05F_impro08_F014,neu,"Okay so, I'll just look it up and you know see what's going on, maybe we can..."
Ses05F_impro08_F015,neu,if I call it up on the screen.
Ses05F_impro08_F016,neu,"So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?"
Ses05F_impro08_F017,neu,"Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason.  And I think that was the problem on our end.  So um-"
Ses05F_impro08_F018,neu,"Well you know sometimes-- just with online transactions, things happens. so um-"
Ses05F_impro08_F019,neu,"Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid."
Ses05F_impro08_F020,neu,"You do the direct the direct it um- it's taking right out of your bank account, correct?"
Ses05F_impro08_F021,neu,Yeah so- That --that did go through.
Ses05F_impro08_F022,neu,"Um- I can try to do that for you, certainly."
Ses05F_impro08_F023,neu,"Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well.  So I'm going to go ahead and try and put that into the computer.  And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that."
Ses05F_impro08_F024,neu,Well I'll give you my direct line and my number so you can- you can  get directly to me.
Ses05F_impro08_F025,neu,yeah.
Ses05F_impro08_F026,neu,No problem.
Ses05F_impro08_F027,neu,ahh one eight hundred three two three
Ses05F_impro08_F028,neu,six four nine four
Ses05F_impro08_F029,neu,You're welcome
Ses05F_impro08_F030,neu,I'm sorry that it was an inconvenience.
Ses05F_impro08_F032,neu,Have a good day.
Ses05F_impro08_F033,neu,bye bye
Ses05F_impro08_M004,ang,"This is ridiculous.  I- I seriously, I don't understand why you think these automated systems are supposed to like work for anybody.  They have never, ever work for me."
Ses05F_impro08_M005,ang,"Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being."
Ses05F_impro08_M007,ang,"Like I know I paid last month, but it hasn't been paid and you charged me a late fee."
Ses05F_impro08_M013,neu,"Okay, great, go ahead."
Ses05F_impro08_M016,neu,"No, No, No, I am grateful."
Ses05F_impro08_M018,neu,Did they take-
Ses05F_impro08_M019,neu,"Yes, yes, exactly."
Ses05F_impro08_M020,neu,Are you taking the late fee off of my account then?
Ses05F_impro08_M022,neu,Right.
Ses05F_impro08_M025,hap,"That would be wonderful, that would be great seriously."
Ses05F_impro08_M026,hap,"thank you, what's the number?"
Ses05F_impro08_M027,neu,three two three
Ses05F_impro08_M028,hap,"six four nine four. That would be so great, thank you so much."
Ses05F_impro08_M030,hap,"It was horrible, but you've made it much better, thank you very much. Absolutely"
Ses05F_impro08_M031,hap,"You too, thank you so much, have a wonderful day."
Ses05M_script03_1_F011,neu,Don't laugh at me.  I'm serious.
Ses05M_script03_1_F012,neu,Who's they?
Ses05M_script03_1_F013,neu,"If I laugh at everything, then I must laugh at us too."
Ses05M_script03_1_F015,neu,"Well, will we always bicker and fight?"
Ses05M_script03_1_F017,neu,"What if one of us dies, does the other one laugh then?"
Ses05M_script03_1_F020,neu,"Elliott, worms don't pop."
Ses05M_script03_1_F031,neu,You knew there was nothing in that.
Ses05M_script03_1_M003,neu,"We're all right, aren't we, darling, whatever happens?"
Ses05F_impro01_F000,neu,"Hi, I need an ID."
Ses05F_impro01_F008,neu,"So could I maybe get the form from you, fill it out here- and maybe you could-"
Ses05F_impro01_F017,ang,Isn't there anything you can do?  Just call over and ask them if I can go to the front of the line in the other line.
Ses05F_impro01_F018,ang,Why not?
Ses05F_impro01_F020,ang,"Right, well, last time they told me, it was this line, and obviously, it's not true."
Ses05F_impro01_M000,neu,"ahh Yeah, this is the wrong line.  I'm sorry.  You need to go back over to line two B.  That's where you should have started from."
Ses05F_impro01_M003,neu,"Well, I have no camera here.  I can't help you at all here, ma'am.  I have forms for something completely different.  You need to go to a different place."
Ses05M_script01_3_F000,neu,You're the only one I know who loves his parents.
Ses05M_script01_3_F001,hap,It's all right.  It's a good thing.  It's lovely here.  The air is sweet.
Ses05M_script01_3_F003,neu,"Well, your mother, first of all, pretty much told me to leave."
Ses05M_script01_3_F006,neu,"I figured they would, your mother at least."
Ses05M_script01_3_F007,neu,"Well, from her perspective, I mean, why else would I come here?"
Ses05M_script01_3_F009,hap,"Oh, Chris I've been ready for a long time."
Ses05M_script01_3_F010,sad,I almost got married two years ago.
Ses05M_script01_3_F012,hap,Everyday since.
Ses05M_script01_3_F016,sad,"Like Larry's brother.  Do it like you, Chris.  What's the matter?"
Ses05M_script01_3_F019,sad,Even in your letters there was something ashamed.
Ses05M_script01_3_F020,sad,You have to tell me.
Ses05M_script01_3_F021,sad,It wouldn't work like this.
Ses05M_script01_3_F022,neu,"Yeah, sure."
Ses05M_script01_3_F023,sad,How many?
Ses05M_script01_3_F024,sad,Do you still feel like that?
Ses05M_script01_3_F025,sad,"Because you can't feel like that anymore, Chris.  Because everything you have, you have a right to, me included."
Ses05M_script01_3_F027,hap,[LAUGHTER] What will I do with a fortune?
Ses05M_script01_3_M003,neu,Well-
Ses05M_script01_3_M013,hap,You felt something that far back?
Ses05M_script01_3_M019,sad,Lets go for a ride.  I I- I want to be alone with you.
Ses05M_script01_3_M020,sad,"No, nothing like that."
Ses05M_script01_3_M021,sad,"Yeah, I suppose I have been.  But it's going for me."
Ses05M_script01_3_M022,neu,I don't I don't know where to start.
Ses05M_script01_3_M023,sad,It's so mixed up with so many other things.
Ses05M_script01_3_M025,sad,I lost them.
Ses05M_script01_3_M026,sad,Just about all.
Ses05M_script01_3_M027,sad,"It- It takes time to toss something like that off,I mean, because they weren't just men."
Ses05M_script01_3_M029,sad,I know it's it's just a little thing but that's just the kind of guys I had.  They didn't die.  They killed themselves for each other.
Ses05M_script01_3_M030,sad,"I mean that exactly, anymore selfish -- just a little bit more selfish and they would have been here today. And it gave me an idea as I was watching them all go down."
Ses05M_script01_3_M033,sad,It was and then I went home.  And it was incredible.  It didn't have any meaning there.
Ses05M_script01_3_M036,sad,"I felt what you said, ashamed somehow because nobody had changed at all."
Ses05M_script01_3_M039,sad,And I guess that included you.
Ses05M_script01_3_M040,sad,"I want you now, Annie."
Ses05M_script01_3_M042,hap,Annie I am going to make you a fortune.
Ses05F_impro04_F000,sad,"Brian, I need help."
Ses05F_impro04_F008,ang,I still can't live on in six seven and five.  It's not possible in Los Angeles.  Housing is too expensive.
Ses05F_impro04_F015,sad,I'm just so scared to start over I mean.  I put so much time and energy into being here.
Ses05F_impro04_F016,sad,"Where am I supposed to go?  I mean, like what?"
Ses05F_impro04_F017,sad,I don't know. Maybe I can take out a loan. I just- I need prospects and I don't feel like I have any.
Ses05F_impro04_F019,sad,I'm just worried.
Ses05F_impro04_F022,sad,That's really hard to hear.
Ses05F_impro04_F023,sad,I feel like I have faith and now faith is running thin because there is no money.
Ses05F_impro04_F038,neu,"Well, I'd like to be a working actor."
Ses05F_impro04_F039,neu,But um--
Ses05F_impro04_F040,neu,Yeah.
Ses05F_impro04_F041,neu,"Bartending, catering."
Ses05F_impro04_F042,sad,Would you be willing to make some more calls on my behalf? I won't--I won't make you look bad.
Ses05F_impro04_F043,neu,yeah.
Ses05F_impro04_F044,neu,Thank you.
Ses05F_impro04_F045,neu,"I will, I will."
Ses05F_impro04_M000,neu,"Babe, I don't know what to tell you.  Don't give up."
Ses05F_impro04_M001,neu,"Well, of course not, but what are you going to do if you move back home?  Are you going to be able to find a job there?"
Ses05F_impro04_M003,neu,I went to school and I got my degree.  And I got a job.
Ses05F_impro04_M004,neu,Nothing's impossible.
Ses05F_impro04_M005,neu,You have to be willing - You have to be willing to start you know at the bottom and work your way up. and
Ses05F_impro04_M007,neu,"No, it doesn't pay the bills, but it would pay something.  And it would help you get somewhere else."
Ses05F_impro04_M008,neu,"and No, I understand, but you've got to start somewhere.  It's better than nothing and that's all you have.  You have nothing right now."
Ses05F_impro04_M009,neu,"Wait, You can move up.  There's management programs in McDonalds and things like that."
Ses05F_impro04_M010,neu,"[GARBAGE] No, I wouldn't, but I--"
Ses05F_impro04_M011,neu,"Well, you know what?  Life gets humili... humiliating at times."
Ses05F_impro04_M012,neu,"Well, what are you going to do about it to make it different?"
Ses05F_impro04_M013,neu,Have you?  There's got to be something else.
Ses05F_impro04_M015,neu,"If it's rent or something like that, I mean I can help you out a little bit, if- if that will help you you know stick with it."
